uv_file_name,diffuse_file_name,caption
uv/d9983d9bfea1418ca49030e931fe13ce.png,diffuse/d9983d9bfea1418ca49030e931fe13ce.png,"a 3d rendering of a colorful, block-shaped object with a grid pattern, featuring a variety of vibrant colors and numbers on each block, suggesting a playful or educational design."
uv/ca03e989a9b44206ad8fbc83b0c83e89.png,diffuse/ca03e989a9b44206ad8fbc83b0c83e89.png,"a rustic wooden picnic table with a weathered finish, featuring a rectangular top and two matching benches with a simple, sturdy design."
uv/7f6859dd657b4c568bd41cb423017fab.png,diffuse/7f6859dd657b4c568bd41cb423017fab.png,"a poster with a winter scene, featuring a figure in a white coat, surrounded by snowy trees and a clear blue sky. the poster has a textured appearance with a mix of smooth and rough areas, and the colors are predominantly white, green, and blue."
uv/e5a085eb30f74cf581441d299c4b0281.png,diffuse/e5a085eb30f74cf581441d299c4b0281.png,"a 3d rendered image of a medieval-style axe with a wooden handle and a metallic blade, featuring a rough, weathered texture and a color palette of grays, browns, and blues."
uv/25ce3e3c2d1a420a935f90f5d791fc4b.png,diffuse/25ce3e3c2d1a420a935f90f5d791fc4b.png,"a futuristic sword with a metallic blue blade featuring circuit-like patterns, a red handle, and a silver guard with a glowing blue light emanating from the center."
uv/5ba5959ecc044c5fa44dded4c75ea25a.png,diffuse/5ba5959ecc044c5fa44dded4c75ea25a.png,"a metallic salt shaker with a matte finish and a black top, featuring a geometric shape with a pointed bottom and a rounded top."
uv/6a2a75ca5ecb44aba2128a1d9b108d61.png,diffuse/6a2a75ca5ecb44aba2128a1d9b108d61.png,"a tall, slender object with a cylindrical shape, featuring a textured surface with a gradient of purple hues and intricate patterns. the top appears to be a flat, smooth cap."
uv/5653943406ac423aa691fa8e497ffca4.png,diffuse/5653943406ac423aa691fa8e497ffca4.png,"a glossy, deep red, polygonal object with a smooth surface and a matte finish."
uv/b79775c5152e4d0d803d048acab1daac.png,diffuse/b79775c5152e4d0d803d048acab1daac.png,"a small, white house with a red tile roof, six windows with white frames, and a yellow door. the walls appear to be made of plaster, and the door has a decorative metal handle."
uv/8cbd6f73c8a743289a0e522bc581be64.png,diffuse/8cbd6f73c8a743289a0e522bc581be64.png,"a 3d rendered image of a metallic spear with a triangular blade and a pointed tip, featuring a white and black color scheme with a textured surface for realism."
uv/3e3cb1a30ad84f3db40f0d6baf613f11.png,diffuse/3e3cb1a30ad84f3db40f0d6baf613f11.png,"a vibrant orange carrot with a smooth, glossy surface and a few green leaves attached to the top."
uv/8b0ad23e33364f71a8207e97970e9f27.png,diffuse/8b0ad23e33364f71a8207e97970e9f27.png,"the image features a 3d rendered text '2x' with a glossy, metallic red finish. the font is bold and has a three-dimensional appearance, with the '2' and 'x' designed to appear as if they are standing upright. the texture on the surface suggests"
uv/765572af5003423aa4e18230c4620dc1.png,diffuse/765572af5003423aa4e18230c4620dc1.png,"a wooden box with a natural, warm brown hue and a visible grain pattern. the box features a sturdy, rectangular shape with a flat top and a cross-shaped cutout on the front, revealing the wood's natural texture and color variations."
uv/4cc28e56035d49beb349c53260f52595.png,diffuse/4cc28e56035d49beb349c53260f52595.png,"a classic acoustic guitar with a rich, glossy finish and a warm, reddish-brown wood grain. the fretboard is adorned with small, round frets, and the headstock features a traditional tuning pegs arrangement."
uv/2236373b53ed42a298e8e7eacd5f986f.png,diffuse/2236373b53ed42a298e8e7eacd5f986f.png,"a cylindrical object with a red body and a golden base, featuring a textured surface that suggests a metallic material."
uv/858b024a4b3048e4b5964958872c6cca.png,diffuse/858b024a4b3048e4b5964958872c6cca.png,"a wooden structure with a red roof and glass panels, featuring a circular design element and a metallic finial on top."
uv/6edcbcb9aa3b4d09b3fbc523ca9049e8.png,diffuse/6edcbcb9aa3b4d09b3fbc523ca9049e8.png,"a sharp, metallic dagger with a golden hilt and a blade that glows with a spectral light, suggesting a mystical or supernatural origin."
uv/083603780e324047b1d0eb7abbde9142.png,diffuse/083603780e324047b1d0eb7abbde9142.png,"a black, textured, dome-shaped object with a wooden pole and a red stripe."
uv/6d88486cb96a42b3aac6606717bd477f.png,diffuse/6d88486cb96a42b3aac6606717bd477f.png,"a white, metallic radiator with a ribbed texture and a yellow warning label on the side."
uv/ed3af29d1ea2431f94b55e9dabb1fabb.png,diffuse/ed3af29d1ea2431f94b55e9dabb1fabb.png,"a 3d rendered image of a white, textured, metallic object with a smooth, curved surface and a geometric design featuring two vertical protrusions and a horizontal bar."
uv/8aeb266118304c7d891096be038e1de7.png,diffuse/8aeb266118304c7d891096be038e1de7.png,"a cylindrical barrel with a weathered blue and beige exterior, showing signs of rust and wear, suggesting it's made of metal."
uv/5d605c1153dc4dc2ba351caa974f1fee.png,diffuse/5d605c1153dc4dc2ba351caa974f1fee.png,"a 3d rendering of a colorful, numbered rubik's cube with a glossy finish and a grid pattern on each face."
uv/99e11b8fe8c2404585c686bbee3e846e.png,diffuse/99e11b8fe8c2404585c686bbee3e846e.png,"a set of eight cylindrical objects with a matte finish, arranged in a row on a rectangular base with a slightly textured surface, exhibiting a uniform greenish-gray color."
uv/c388ab0c5fa24bd1a1e36b1a71556617.png,diffuse/c388ab0c5fa24bd1a1e36b1a71556617.png,"a long, cylindrical tool with a black handle and a metallic, textured head, possibly used for cutting or shaping."
uv/33a26a5cee544f269291ab35679f6e9c.png,diffuse/33a26a5cee544f269291ab35679f6e9c.png,"a low-poly model of a green and gray object with a smooth texture, featuring a mix of matte and glossy finishes."
uv/9faedbac1ab641699fb23e9d76a9ccd1.png,diffuse/9faedbac1ab641699fb23e9d76a9ccd1.png,"a sleek, dark blue, matte-finished object with a smooth surface and a diamond-shaped cutout in the center."
uv/e0b380d2819249ecbb75c2552bedd0a1.png,diffuse/e0b380d2819249ecbb75c2552bedd0a1.png,"a transparent glass jar with a ribbed texture and a silver metallic lid, featuring a matte finish and a cylindrical shape."
uv/6d4d5e529acb4f6b99f0f2133a481bed.png,diffuse/6d4d5e529acb4f6b99f0f2133a481bed.png,"a weathered tombstone with a simple cross, featuring a rough texture and a muted color palette of grays and whites, stands alone against a neutral background."
uv/642f93500cfd494399d49c5c415708ce.png,diffuse/642f93500cfd494399d49c5c415708ce.png,"a large, irregularly shaped stone with a rough texture and a mix of green and gray hues, suggesting a natural, unpolished surface."
uv/410fa776aad54cf385f343b96f6afe8f.png,diffuse/410fa776aad54cf385f343b96f6afe8f.png,"a 3d rendered image of a stylized, cartoonish creature with a smooth, glossy texture, predominantly yellow with a blue head and red eyes."
uv/a22d34af6dcc4e55b9ca0d8eaf30e4df.png,diffuse/a22d34af6dcc4e55b9ca0d8eaf30e4df.png,"a 3d rendered image of a hammer with a wooden handle and a textured metal head, featuring a detailed pattern and a dark color scheme."
uv/cc8798f617e84778b40a99ca60019c12.png,diffuse/cc8798f617e84778b40a99ca60019c12.png,"a 3d puzzle cube with vibrant colors and numbers on each visible face, showcasing a variety of hues and a grid-like texture."
uv/13f725081a964b5890d2e8c51516e26b.png,diffuse/13f725081a964b5890d2e8c51516e26b.png,"a modern, geometric sculpture with a sleek design, featuring a combination of black, blue, and red materials with a textured surface that gives it a contemporary look."
uv/eb7ac9a6c1b14cb28c4f251a18b693a5.png,diffuse/eb7ac9a6c1b14cb28c4f251a18b693a5.png,"a small, sturdy wooden stool with a rich, dark brown finish and visible grain patterns, showcasing a simple yet elegant design."
uv/8f2ff22c15b84548a369385cc4397078.png,diffuse/8f2ff22c15b84548a369385cc4397078.png,"a reflective, spherical object with a glossy surface and a purple spiral design. the spiral appears to be made of a transparent material with a slight sheen, contrasting against the metallic finish of the sphere."
uv/863fc89466d24479a98e61f3a85eb569.png,diffuse/863fc89466d24479a98e61f3a85eb569.png,"a sleek, metallic dagger with a textured grip and a sharp, pointed tip, emitting a bright light at the end."
uv/652160ed18354695a2906fb8e7653483.png,diffuse/652160ed18354695a2906fb8e7653483.png,"three tall, narrow metal lockers with horizontal lines and a smooth, reflective surface, painted in a light grey color."
uv/612ab54b9ae4496b8d2db2743bb698ae.png,diffuse/612ab54b9ae4496b8d2db2743bb698ae.png,"a wooden boat with a brown hull and a darker brown interior, featuring a smooth finish and visible wood grain texture."
uv/aed0ac05e2424b01a1bf6a3e964e6b10.png,diffuse/aed0ac05e2424b01a1bf6a3e964e6b10.png,"a 3d rendered image of a man with a bald head, large eyes, and a wide mouth. the man is wearing a light grey polo shirt with a collar and buttons. the texture of the shirt appears smooth and the color is a light grey. the background is black, providing a"
uv/57ad11db0b3446a5afac7e25434e947f.png,diffuse/57ad11db0b3446a5afac7e25434e947f.png,"a vibrant red tulip with a smooth petal texture stands in a terracotta pot with a green leafy texture, set against a neutral grey background."
uv/7b23be301d3d47069f51aeefa5804bac.png,diffuse/7b23be301d3d47069f51aeefa5804bac.png,"a wooden stool with a hexagonal base and a rectangular seat, featuring a natural wood finish with visible grain patterns and a warm, earthy tone."
uv/ac13cd03b2c945968156a03fbaca30ae.png,diffuse/ac13cd03b2c945968156a03fbaca30ae.png,"a 3d rendered image of a spherical object with a hexagonal base, featuring a matte red surface and a black stand with a white base."
uv/d10e54ab85304e31b12d98852fa3e165.png,diffuse/d10e54ab85304e31b12d98852fa3e165.png,"a metallic, hexagonal patterned barrel with a smooth, shiny surface and a cylindrical, darker end."
uv/e3ededfd89a34834a0db5efea08040ef.png,diffuse/e3ededfd89a34834a0db5efea08040ef.png,"a 3d rendered object with a smooth, glossy surface exhibits a gradient of blue and white colors, suggesting a marbled or stained glass-like texture. the object's elongated form and rounded ends give it a streamlined appearance."
uv/15bdfe2d053a400090ceab044e2d0125.png,diffuse/15bdfe2d053a400090ceab044e2d0125.png,"a tall, narrow chimney with a dark brown, textured surface stands against a green background. the chimney's base is a lighter brown, and it features a small, square-shaped structure with a black roof and a brown chimney on top."
uv/9050d1bf5614423ab6e7107c2bd124d9.png,diffuse/9050d1bf5614423ab6e7107c2bd124d9.png,"a 3d rendered image of a two-story house with a gray exterior, a dark gray roof, and a brown front door. the house has white windows and a small porch with a blue railing."
uv/8a385ccf67c54056be6fbb8e458cf803.png,diffuse/8a385ccf67c54056be6fbb8e458cf803.png,"three books with glossy covers in purple, blue, and green are standing upright. the spines are visible, and the books appear to be hardcover with a smooth texture."
uv/e79dccd4018d410eabfaf20ab27167e0.png,diffuse/e79dccd4018d410eabfaf20ab27167e0.png,"a single, sturdy wooden bar stool with a vibrant red leather seat and backrest, featuring a classic design with four legs and a straight back."
uv/829b62c1927146d885670482e6963af2.png,diffuse/829b62c1927146d885670482e6963af2.png,"a wooden bar stool with a red seat and a lattice backrest design, featuring a smooth finish and a warm, natural wood color."
uv/75483350b116474db8c46a11d8906b1c.png,diffuse/75483350b116474db8c46a11d8906b1c.png,"a 3d rendered image of a geometric crystal with a faceted structure, exhibiting a gradient of purple hues and a glossy, reflective surface."
uv/36e532ef9c454a9faa9ae3eb7282482c.png,diffuse/36e532ef9c454a9faa9ae3eb7282482c.png,"a single, glossy, red apple with a smooth, shiny surface and a slightly rough texture around the stem area."
uv/1c0ae8ae47ea4357915d4d00f9c2e860.png,diffuse/1c0ae8ae47ea4357915d4d00f9c2e860.png,"a spherical object with a textured surface resembling scales, predominantly white with blue text and a hint of black. the textured pattern suggests a tactile quality, possibly for grip or decorative purposes."
uv/6qeM3YAFAEA0btMLveFHAGH7ivQ.png,diffuse/6qeM3YAFAEA0btMLveFHAGH7ivQ.png,"a vibrant, glossy pink strawberry with a smooth, shiny surface and a few small white spots, indicating freshness. the leaves are a lush green, suggesting a natural, organic fruit."
uv/87750b79a330416eaacccb42bfaa2a44.png,diffuse/87750b79a330416eaacccb42bfaa2a44.png,"a 3d rendered image of a stylized fish with a smooth, glossy blue body and a matte black eye. the fish has a sleek, streamlined shape with a pointed snout and fins."
uv/cdfffbaf58ea4779893266811cf1a124.png,diffuse/cdfffbaf58ea4779893266811cf1a124.png,"this wooden shelving unit features a warm, natural wood finish with visible grain patterns. it has a rectangular shape with a flat top surface and four legs, providing a sturdy base. the shelves are divided into three sections, each with a smooth, polished surface that reflects light subt"
uv/1c2e277c8c6b4c379ae55099c3122db1.png,diffuse/1c2e277c8c6b4c379ae55099c3122db1.png,"a crystalline structure with a translucent blue hue, exhibiting sharp edges and a faceted surface, suggesting a mineral or gemstone."
uv/78f13f1eb4c44b9c952b42b6776ecdc3.png,diffuse/78f13f1eb4c44b9c952b42b6776ecdc3.png,"a 3d rendered megaphone with a black, textured surface and a white, circular opening. it has a brown, wooden-like base with a small black hole at the top."
uv/4f895227373448c48256018dd712549f.png,diffuse/4f895227373448c48256018dd712549f.png,"a marble-like pedestal with a hexagonal glass top, supported by two wooden beams, exhibits a smooth, polished surface with a grayish-white marble pattern."
uv/64c92f3d7bfb40c78c6cff9f01d666e5.png,diffuse/64c92f3d7bfb40c78c6cff9f01d666e5.png,"a vibrant pink monster energy drink can with a glossy finish and a detailed, intricate design on the side. the can is cylindrical with a flat top and a narrow opening at the top."
uv/e3488b8797424717b38467cd66218139.png,diffuse/e3488b8797424717b38467cd66218139.png,"a wooden chest with a brass-colored metal band and a lock, featuring a rich, dark wood grain and a polished metal finish."
uv/b5d7aed9412a49e59fbf9fe1860c305d.png,diffuse/b5d7aed9412a49e59fbf9fe1860c305d.png,"a transparent, diamond-shaped object with a faceted surface and a reflective quality, exhibiting a gradient of light blue to white colors."
uv/101693a96139402b90c4d7e7fa196b40.png,diffuse/101693a96139402b90c4d7e7fa196b40.png,"a red axe with a wooden handle and a metal head, showing signs of wear and rust."
uv/ccd222b83e6f43ee87f9bc150ecee96c.png,diffuse/ccd222b83e6f43ee87f9bc150ecee96c.png,"a long, slender, dark brown wooden stick with a smooth, polished surface and visible grain patterns."
uv/a37e58a611d64f678834416bf2a4f107.png,diffuse/a37e58a611d64f678834416bf2a4f107.png,"a blue, rectangular object with a rough texture and visible wear, featuring the cyrillic text ""аптецка"" and a red cross symbol."
uv/17e3a1e539954782bbbd1596cebd7e90.png,diffuse/17e3a1e539954782bbbd1596cebd7e90.png,"the image shows a white box with a central circular design that resembles a spider web. the design is gray with a white center, and there is a red circle with the text 'mdi' on the right side of the box. the word 'inverter' is printed below the design. the"
uv/24484604208a4df7ac335fd056ca7365.png,diffuse/24484604208a4df7ac335fd056ca7365.png,"a sleek, modern digital kiosk with a black and yellow color scheme, featuring a large touchscreen display and a digital clock. the kiosk has a glossy finish and appears to be made of a durable material."
uv/919dc04990e64d8d89f1e06c4ec5aeb2.png,diffuse/919dc04990e64d8d89f1e06c4ec5aeb2.png,"a pair of old, rusted metal doors with a weathered, peeling paint finish, predominantly in shades of blue and brown."
uv/9db9f64214ac451b9b19b7be07d844d9.png,diffuse/9db9f64214ac451b9b19b7be07d844d9.png,"a rustic wooden bench with a weathered finish, featuring a rectangular shape with a slightly curved top and a flat bottom, showcasing a natural wood grain texture and a muted brown color palette."
uv/4b7084ba94a34d1ab82a5056f9e2d467.png,diffuse/4b7084ba94a34d1ab82a5056f9e2d467.png,"a golden, ornate bowl with intricate patterns and a glossy finish, reflecting light and showcasing a rich golden hue."
uv/a76d127c7e4a4beba6a50c29f2898fb0.png,diffuse/a76d127c7e4a4beba6a50c29f2898fb0.png,"a sleek, metallic pc 88 handgun with a smooth, polished finish and a textured grip, featuring a silver and black color scheme."
uv/88364d6f49a34c16a059709d31e6d39c.png,diffuse/88364d6f49a34c16a059709d31e6d39c.png,"a tall, cylindrical object with a textured surface resembling tree bark, surrounded by smaller, similarly textured objects in various shapes and sizes."
uv/c51a9f83cffe492cb96a69698230f49c.png,diffuse/c51a9f83cffe492cb96a69698230f49c.png,"a low-poly, geometric fish with a smooth, matte finish, exhibiting a gradient of purple to blue hues, with a green tail fin."
uv/a4121fa266dd4523bcbd15110c70b424.png,diffuse/a4121fa266dd4523bcbd15110c70b424.png,"a wooden barrel with a distressed finish, featuring a natural wood grain pattern and a gray metal band around the middle."
uv/5ebbdbf50cfb4e31aad01f2c9f3b14ab.png,diffuse/5ebbdbf50cfb4e31aad01f2c9f3b14ab.png,"a meticulously crafted medieval battle axe with a polished steel blade, a textured wooden handle, and a copper-colored pommel. the blade's sharp edge and the axe's robust form suggest it's designed for combat."
uv/3958262d7f3d479db8028e61f149fe61.png,diffuse/3958262d7f3d479db8028e61f149fe61.png,"a wooden fence with pointed tops and evenly spaced vertical slats, featuring a natural wood texture and a light brown color."
uv/830b4703530743faabf816b6e5c16065.png,diffuse/830b4703530743faabf816b6e5c16065.png,"a cylindrical object with a gradient of purple to green colors, featuring a textured surface with numerical markings and red lines."
uv/683d408f83514001839845adcda008b7.png,diffuse/683d408f83514001839845adcda008b7.png,"a 3d rendered image of a spherical object with a detailed, textured surface resembling scales in shades of green and yellow."
uv/9121715159124377b347d907ef3e0b39.png,diffuse/9121715159124377b347d907ef3e0b39.png,"a cylindrical object with a metallic texture and a matte finish, featuring a glowing blue digital display with the letters 'welcome' illuminated."
uv/77236ee7dadd4a4d927978b0475575b1.png,diffuse/77236ee7dadd4a4d927978b0475575b1.png,"a glossy, red and white newspaper titled ""a new sun is rising"" with a black and white image of a couple on the cover."
uv/1b63dd4832144e89955ecf2f70e8af4b.png,diffuse/1b63dd4832144e89955ecf2f70e8af4b.png,"a 3d rendered image of a pepsi can shows a metallic, reflective surface with a glossy finish. the can's color scheme is predominantly red, white, and blue, with the pepsi logo in white and blue. the cap is also metallic and has a"
uv/b36e8c88c314425e97ad911c36bd116b.png,diffuse/b36e8c88c314425e97ad911c36bd116b.png,"a long, slender object with a pointed tip and a textured, wood-like surface. the color is a natural wood brown with a darker wood grain pattern."
uv/764022d9b38e4dd99ab4a25981353ff5.png,diffuse/764022d9b38e4dd99ab4a25981353ff5.png,"a 3d rendered image of a sword with a sharp, pointed blade and a blue handle with golden accents. the blade has a textured pattern resembling scales, and the handle features a green gemstone at the center."
uv/634313e81a78452d90d0c85850a6d896.png,diffuse/634313e81a78452d90d0c85850a6d896.png,"a modern skyscraper with a sleek glass facade and a geometric design, featuring a combination of reflective and matte finishes. the building's structure is composed of multiple layers, with the top section appearing to be a series of vertical, reflective panels that create a pattern of light and"
uv/6974a618c0a745b8a16a56b309ea5107.png,diffuse/6974a618c0a745b8a16a56b309ea5107.png,"a long, slender, cylindrical object with a smooth, matte finish in a uniform light brown color."
uv/2a2fa419ccee4527a77992d7a94e6852.png,diffuse/2a2fa419ccee4527a77992d7a94e6852.png,"the image shows a 3d rendered object that appears to be a flat surface with a patterned design. the surface has a white base color with a textured pattern that includes circular and oval shapes in a darker shade, possibly gray or black. there are also yellow lines that intersect the pattern, creating"
uv/6c48142267b3492996e338b832a64f8a.png,diffuse/6c48142267b3492996e338b832a64f8a.png,"a vibrant red first aid kit with a smooth, glossy finish and a white cross symbol on the front. it has a rectangular shape with rounded corners and a small pocket on the side."
uv/672a644a2782484692038dfc0ff653ea.png,diffuse/672a644a2782484692038dfc0ff653ea.png,"this is a 3d rendered image of a sword with a sharp, pointed blade and a curved handle. the sword has a purple hilt with a blue stripe and a silver guard. the blade appears to be made of a smooth, metallic material with a reflective surface. the"
uv/dd4b297789cc4034ac697f29a36f74e6.png,diffuse/dd4b297789cc4034ac697f29a36f74e6.png,"a wooden box with a hexagonal top and a rectangular base, featuring a natural wood grain texture and a warm, golden-brown color."
uv/1aaec49bd1b84824b03d76d8115912c9.png,diffuse/1aaec49bd1b84824b03d76d8115912c9.png,"a traditional lantern with a brown wooden post and a white base, featuring a decorative top with a blue and gold trim. the lantern has a clear glass panel and a metal frame."
uv/522e07c78e904e9dacf0ee3a8dc8e065.png,diffuse/522e07c78e904e9dacf0ee3a8dc8e065.png,"a sharp, metallic dagger with a purple handle and a silver blade, featuring a textured grip for a secure hold."
uv/e1a072af323f4d358bad054195353b96.png,diffuse/e1a072af323f4d358bad054195353b96.png,"a sleek, modern telephone with a grayscale color scheme, featuring a numeric keypad, a red call button, and a speaker grille. the device has a glossy finish and a slim, rectangular shape."
uv/5d3d508061e544739e37c685af235684.png,diffuse/5d3d508061e544739e37c685af235684.png,"a collection of cardboard boxes with varying sizes, featuring a mix of smooth and rough textures, predominantly in a light brown color with some boxes showing white tape and labels."
uv/3a86ccd0723347bf9bfcc15ce1c35b75.png,diffuse/3a86ccd0723347bf9bfcc15ce1c35b75.png,"a 3d puzzle cube with vibrant colors and numbers on each face, showcasing a variety of hues including green, blue, purple, and red."
uv/1702d6d438a147b59e58e669de5e37a9.png,diffuse/1702d6d438a147b59e58e669de5e37a9.png,"a metallic, hexagonal grenade with a reflective surface and a greenish hue, attached to a chain."
uv/511dcc8ab7954cd88d304d38a3f044ee.png,diffuse/511dcc8ab7954cd88d304d38a3f044ee.png,"a hexagonal wooden box with a metal latch and a flat metal plate. the wood has a natural, grainy texture, and the metal parts are smooth and shiny. the box is primarily brown with a darker metal latch."
uv/83e0e92b87454b14af1c38f1a49897ac.png,diffuse/83e0e92b87454b14af1c38f1a49897ac.png,"a 3d rendering of a colorful rubik's cube with each face displaying a different color and number, showcasing a variety of textures and vibrant hues."
uv/095e19652a204340929ffe088cc5d8c6.png,diffuse/095e19652a204340929ffe088cc5d8c6.png,"the object is a rectangular, black, textured surface with a yellow, grid-like pattern in the center. it appears to be made of a durable material, possibly rubber or plastic, with a matte finish."
uv/58b56f72f5b64096bd19b9245d927de8.png,diffuse/58b56f72f5b64096bd19b9245d927de8.png,"a wooden triangular structure with a smooth, polished finish and a warm, natural wood color. the edges are cleanly cut, and the surface shows a subtle grain pattern, indicating a high-quality material."
uv/8fd9b13f1d4f45d386476a0883740b9f.png,diffuse/8fd9b13f1d4f45d386476a0883740b9f.png,"a tall, dark gray, hexagonal pillar with a golden, hexagonal pattern at the top, featuring a rough, textured surface."
uv/c46ce81455844e18bfac2e91b59c54b5.png,diffuse/c46ce81455844e18bfac2e91b59c54b5.png,"a low-poly, beige-colored, geometric rock formation with smooth, matte surfaces and sharp edges, exhibiting a natural, rugged appearance."
uv/6c722d7c19d3493a8a8b5178356b0d1d.png,diffuse/6c722d7c19d3493a8a8b5178356b0d1d.png,"a sharp, metallic-looking blade with a red glowing orb at the tip, set against a dark, textured background."
uv/37baa2cfe1b44b91858f839f2305d0c6.png,diffuse/37baa2cfe1b44b91858f839f2305d0c6.png,"the object is a square-shaped icon with a glossy, metallic texture in a deep orange hue. it features a stylized letter 'g' in the center, rendered with a gradient that transitions from a darker shade at the top to a lighter one at the bottom"
uv/dd7aa205b68d46459cd3cdf13b6dd0b9.png,diffuse/dd7aa205b68d46459cd3cdf13b6dd0b9.png,"a 3d rendered image of a round, flat stone with a rough, uneven surface, displaying a mix of gray and brown hues, suggesting a natural, possibly metamorphic origin."
uv/6defde9059af434e9aead31ebd0d26ed.png,diffuse/6defde9059af434e9aead31ebd0d26ed.png,"a green glass bottle with a cork stopper, featuring a label with a skull and crossbones symbol, indicating poison. the bottle has a textured surface and a matte finish."
uv/b69e2a5dd7de4d7a8e091768d54a63e6.png,diffuse/b69e2a5dd7de4d7a8e091768d54a63e6.png,the image shows a room with a wooden floor and a green door. the door has a metallic frame and a textured surface. the walls are painted in a light beige color. the room appears to be empty with no furniture or decorations.
uv/7b2c965dcaf94932894e8d6eb7f4e34a.png,diffuse/7b2c965dcaf94932894e8d6eb7f4e34a.png,"a worn-out armchair with a striped fabric, showing signs of age and use, featuring a dark wooden frame and a faded yellow stripe."
uv/6e1552082d2e4227b3eb3640bc33e980.png,diffuse/6e1552082d2e4227b3eb3640bc33e980.png,"a 3d rendered image of a red, textured, metallic letter 'm' with a matte finish and visible scratches, set against a dark red background."
uv/c50d7a37b9ec483f8abfdbecd162aa35.png,diffuse/c50d7a37b9ec483f8abfdbecd162aa35.png,"a robust, hexagonal-shaped container with a black and orange color scheme, featuring a glossy finish and reflective surfaces."
uv/c303dbba4962456986fc4ccd496179dd.png,diffuse/c303dbba4962456986fc4ccd496179dd.png,"a robust, metallic padlock with a shiny, dark brown finish and a textured surface, featuring a unique, intricate keyhole design."
uv/ba2405d32e6f40028cdd1adcb2175459.png,diffuse/ba2405d32e6f40028cdd1adcb2175459.png,"a set of four rectangular wooden planks with a natural, weathered texture and a mix of light and dark brown hues, showcasing the grain of the wood."
uv/59fddd1018534159a67483e466772a6c.png,diffuse/59fddd1018534159a67483e466772a6c.png,"a metallic, curved horn with a textured surface, featuring a dark, possibly bronze color with a woven pattern on the top."
uv/afb6b42b7bad443cb19594d9ef887018.png,diffuse/afb6b42b7bad443cb19594d9ef887018.png,"a 3d rendered image of a colorful rubik's cube with numbers on each visible face. the cube is made of a glossy material with a smooth texture, and each face is a different color with black numbers."
uv/4a464cfd28064497bd3bcd010ef71481.png,diffuse/4a464cfd28064497bd3bcd010ef71481.png,"a wooden door with a smooth, polished finish and a rich, warm reddish-brown color. it features a simple, elegant design with a single handle and a small, round doorknob."
uv/d8f3585482944774be1de8a03a7375cd.png,diffuse/d8f3585482944774be1de8a03a7375cd.png,"a vibrant sunflower with a thick, green stem and yellow petals, each petal has a textured surface resembling a sunflower seed head."
uv/9543c50928ff4880a1cc5aae4ef5a683.png,diffuse/9543c50928ff4880a1cc5aae4ef5a683.png,"a vibrant green, glossy, oval-shaped object with a smooth surface and a reflective texture."
uv/9259a39ca7b149889b9112e84e5ef73e.png,diffuse/9259a39ca7b149889b9112e84e5ef73e.png,"a 3d rendered image of a metallic ladder with pink accents on the rungs and sides, set against a dark background."
uv/c49425a2e1f945f7aa642d0472ab8883.png,diffuse/c49425a2e1f945f7aa642d0472ab8883.png,"a detailed, ornate knife with a wooden handle and a metallic blade, featuring intricate patterns and a greenish hue on the handle."
uv/2592cb40eacd4cafb35187f963dc889f.png,diffuse/2592cb40eacd4cafb35187f963dc889f.png,"a basketball with a brown leather surface and black stitching, designed for indoor sports."
uv/3d8b7157bf784411be1698b501e92610.png,diffuse/3d8b7157bf784411be1698b501e92610.png,"a vibrant purple, oval-shaped object with a smooth, glossy surface and a slightly textured center, possibly made of a synthetic material."
uv/a6abe4c42f1b4e82bc8f266c9ff4ca1f.png,diffuse/a6abe4c42f1b4e82bc8f266c9ff4ca1f.png,"a wooden box with a purple lid sits on a green surface, featuring a textured finish and a simple rectangular shape."
uv/b5b845cb9afd46aab0a3416f100ec8a7.png,diffuse/b5b845cb9afd46aab0a3416f100ec8a7.png,"a 3d rendered image of a classic handheld gaming console with a white body, a green screen, and a simple, clean design. the console features a black plus sign and two red buttons, suggesting a simple control scheme. the texture appears smooth with a matte finish, and the overall color scheme"
uv/745208cd0cde4bb9a7ce692288db657a.png,diffuse/745208cd0cde4bb9a7ce692288db657a.png,"a modern, minimalist table with a square top and a square base, featuring a glossy, marble-like finish in shades of gray and white. the top is adorned with a geometric, diamond-shaped finial."
uv/e79b5660d8c2406d804485257eae6c23.png,diffuse/e79b5660d8c2406d804485257eae6c23.png,"a roll of white paper with a textured surface and raised dots, featuring the word ""mooney"" embossed on it."
uv/85001a2127f644deb30f51ac7c4b0539.png,diffuse/85001a2127f644deb30f51ac7c4b0539.png,"a wooden barrel with a blue glowing orb at the center, featuring a textured surface that suggests a rustic appearance."
uv/c791ec5168ed4f5ab712e871dbc7a5d2.png,diffuse/c791ec5168ed4f5ab712e871dbc7a5d2.png,"a rustic, curved knife with a wooden handle and a metal blade exhibits a weathered texture, suggesting age and use. the blade's surface is marred with scratches and stains, indicating frequent handling. the handle, crafted from wood, shows signs of wear and age,"
uv/fb208e51d71240e2b9269e62085e3c32.png,diffuse/fb208e51d71240e2b9269e62085e3c32.png,"a modern wooden chair with a light brown seat and backrest, featuring a sleek, straight design and a slightly textured finish."
uv/5092094ce64e4c738f28c0dc66198f7a.png,diffuse/5092094ce64e4c738f28c0dc66198f7a.png,"a red shipping container with a corrugated metal surface, showing signs of wear and rust, against a clear sky."
